#/log,DATA CREATED,データ作成日,20180320,,,,,,,,,,,,,
#/doc,DATA CREATER,データ作成者,山田 利博,,,,,,,,,,,,,
#,DATA TITLE,データ名,Temporal Change in Tree Girth at Breast Height at Chichibu (CC-AT1).,,,,,,,,,,,,,
#,SITE NAME,サイト名,秩父,,,,,,,,,,,,,
#,PLOT NAME,調査区名,秩父矢竹沢（スギ密度試験地）,,,,,,,,,,,,,
#,PLOT CODE,調査区コード,CC-AT1,,,,,,,,,,,,,
#,PLOT SIZE,面積,0.8826ha (in total),,,,,,,,,,,,,
#,PRAMETER DEFINITIONS,mesh_xcord,10ｍ方形区ｘ座標,,,,,,,,,,,,,
#,,mesh_ｙcord,10ｍ方形区ｙ座標,,,,,,,,,,,,,
#,,tag_no,幹タグ番号,,,,,,,,,,,,,
#,,indv_no,個体タグ番号,,,,,,,,,,,,,
#,,stem_xcord,幹のx座標（10m方形区内での座標）,,,,,,,,,,,,,
#,,stem_ycord,幹のｙ座標（10m方形区内での座標）,,,,,,,,,,,,,
#,,spc_japan,種名,,,,,,,,,,,,,
#,,gbh,胸高周囲長〔cm〕,,,,,,,,,,,,,
#,,note,備考,,,,,,,,,,,,,
#,,s_data,調査日,,,,,,,,,,,,,
#/note,20070602,Data was arranged.,,,,,,,,,,,,,,
#,20090521,CC-AT1 is composed of three plots with different thinning treatment. Thinning was conducted in 1999.,,,,,,,,,,,,,,
#,,"A: No thinning (0.2387ha), B:intensive thinning (0.3393ha), C: moderate thinning (0.3046ha).",,,,,,,,,,,,,,
#,,元のメッシュコード（plot記号)はmesh_originalに、tag_noを(メッシュコード)-(タグNo)にした,,,,,,,,,,,,,,
#,20101116,2008年に間伐多数->死亡（d)とした,,,,,,,,,,,,,,
#,,note09およびnote14の＊はメジャーによる周囲長，それ以外は輪尺による2方向の平均胸高直径から算出．,,,,,,,,,,,,,,
#,20171101,公開データのためのエラーチェック（日野）,,,,,,,,,,,,,,
#,,"mesh_xcord, mesh_ycord, stem_xcor, stem_ycordがnaになっているのでサイトに問い合わせ→労力的に難しいとの返事を頂く",,,,,,,,,,,,,,
#/data,,,,,,,,,,,,,,,,
"mesh_xcord","mesh_ycord","tag_no","indv_no","stem_xcord","stem_ycord","spc_japan","gbh04","gbh09","gbh14","note04","note09","note14","s_date04","s_date09","s_date14","mesh_original","dl04","dl09","dl14","rec04","rec09","rec14","error04","error09","error14"
NA,NA,"B-B-325","B-B-325",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-326","B-B-326",NA,NA,"スギ",102.1,110.74,112.15,"gbh19991027=98.2.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-327","B-B-327",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-328","B-B-328",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-329","B-B-329",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-330","B-B-330",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-331","B-B-331",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-332","B-B-332",NA,NA,"スギ",91.9,97.86,103.52,"gbh19991027=88.7.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-333","B-B-333",NA,NA,"スギ",124.1,135.56,146.24,"gbh19991027=115.8.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-334","B-B-334",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-335","B-B-335",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-336","B-B-336",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-337","B-B-337",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-338","B-B-338",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-339","B-B-339",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-340","B-B-340",NA,NA,"スギ",118.6,127.08,137.44,"gbh19991027=111.1.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-341","B-B-341",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-342","B-B-342",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-343","B-B-343",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-344","B-B-344",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-345","B-B-345",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-346","B-B-346",NA,NA,"スギ",94.2,107.91,117.18,"gbh19991027=88.4.H=30.5.H04＝30.3",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-347","B-B-347",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-348","B-B-348",NA,NA,"スギ",124.9,135.09,142.79,"gbh19991027=119.4.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-349","B-B-349",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-350","B-B-350",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-351","B-B-351",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-352","B-B-352",NA,NA,"スギ",124.9,135.09,144.04,"gbh19991027=117.8.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-353","B-B-353",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-354","B-B-354",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-355","B-B-355",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-356","B-B-356",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-357","B-B-357",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-358","B-B-358",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-359","B-B-359",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-360","B-B-360",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-361","B-B-361",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-362","B-B-362",NA,NA,"スギ",NA,NA,NA,"gbh19991027=85.1.",NA,NA,20041027,20090308,20141127,"B",0,0,0,-1,-1,-1,0,1,0
NA,NA,"B-B-363","B-B-363",NA,NA,"スギ",NA,NA,NA,"gbh19991027=127.4.幹折れ",NA,NA,20041027,20090308,20141127,"B",1,2,2,-1,-1,-1,0,0,0
NA,NA,"B-B-364","B-B-364",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-365","B-B-365",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-366","B-B-366",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-367","B-B-367",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-368","B-B-368",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-369","B-B-369",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-370","B-B-370",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-371","B-B-371",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-372","B-B-372",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-373","B-B-373",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-374","B-B-374",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-375","B-B-375",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-376","B-B-376",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-377","B-B-377",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-378","B-B-378",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-379","B-B-379",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-380","B-B-380",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-381","B-B-381",NA,NA,"スギ",133,147.34,162.73,"gbh19991027=121.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-382","B-B-382",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-383","B-B-383",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-384","B-B-384",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-385","B-B-385",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-386","B-B-386",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-387","B-B-387",NA,NA,"スギ",159.6,171.69,189.12,"gbh19991027=145.5.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-388","B-B-388",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-389","B-B-389",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-390","B-B-390",NA,NA,"スギ",158.5,168.55,181.74,"gbh19991027=148.8.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-391","B-B-391",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-392","B-B-392",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-393","B-B-393",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-394","B-B-394",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-395","B-B-395",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-396","B-B-396",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-397","B-B-397",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-398","B-B-398",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-399","B-B-399",NA,NA,"スギ",163,176.56,185.51,"gbh19991027=153.5.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-400","B-B-400",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-401","B-B-401",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-402","B-B-402",NA,NA,"スギ",161.8,174.52,190.69,"gbh19991027=145.8.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-403","B-B-403",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-404","B-B-404",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-405","B-B-405",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-406","B-B-406",NA,NA,"スギ",150.3,NA,NA,"gbh19991027=139.3.","伐採（2007年・クマハギ）",NA,20041027,20090308,20141127,"B",0,1,2,0,0,0,0,0,0
NA,NA,"B-B-407","B-B-407",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-408","B-B-408",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-409","B-B-409",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-410","B-B-410",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-411","B-B-411",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-412","B-B-412",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-413","B-B-413",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-414","B-B-414",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-415","B-B-415",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-416","B-B-416",NA,NA,"スギ",141.4,149.23,157.08,"gbh19991027=133.2.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-417","B-B-417",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-418","B-B-418",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-419","B-B-419",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-420","B-B-420",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-421","B-B-421",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-422","B-B-422",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-423","B-B-423",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-424","B-B-424",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-425","B-B-425",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-426","B-B-426",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-427","B-B-427",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-428","B-B-428",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-429","B-B-429",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-430","B-B-430",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-431","B-B-431",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-432","B-B-432",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-433","B-B-433",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-434","B-B-434",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-435","B-B-435",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-436","B-B-436",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-437","B-B-437",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-438","B-B-438",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-439","B-B-439",NA,NA,"スギ",NA,NA,173.41,"gbh19991027=144.5.幹折れ",NA,"有り",20041027,20090308,20141127,"B",0,0,0,0,0,0,1,1,0
NA,NA,"B-B-440","B-B-440",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-441","B-B-441",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-442","B-B-442",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-443","B-B-443",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-444","B-B-444",NA,NA,"スギ",105.2,114.2,125.19,"gbh19991027=97.5.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-445","B-B-445",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-446","B-B-446",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-447","B-B-447",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-448","B-B-448",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-449","B-B-449",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-450","B-B-450",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-451","B-B-451",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-452","B-B-452",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-453","B-B-453",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-454","B-B-454",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-455","B-B-455",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-456","B-B-456",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-457","B-B-457",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-458","B-B-458",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-459","B-B-459",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-460","B-B-460",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-461","B-B-461",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-462","B-B-462",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-463","B-B-463",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-464","B-B-464",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-465","B-B-465",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-466","B-B-466",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-467","B-B-467",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-468","B-B-468",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-469","B-B-469",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-470","B-B-470",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-471","B-B-471",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-472","B-B-472",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-473","B-B-473",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-474","B-B-474",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-475","B-B-475",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-476","B-B-476",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-477","B-B-477",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
