#/log,DATA CREATED,データ作成日,180320,,,,,,,,,,,
#/doc,DATA CREATER,データ作成者,(西村尚之,,,,,,,,,,,
#,DATA TITLE,データ名,Temporal Change in Tree Girth at Breast Height at Sannoko (SN-EC1）.,,,,,,,,,,,
#,SITE NAME,サイト名,三之公（奈良県川上村三之公温帯針葉樹林）,,,,,,,,,,,
#,PLOT NAME,調査区名,-,,,,,,,,,,,
#,PLOT CODE,調査区コード,SN-EC1,,,,,,,,,,,
#,PLOT SIZE,面積,1ha,,,,,,,,,,,
#,PRAMETER DEFINITIONS,mesh_xcord,10ｍ方形区ｘ座標,,,,,,,,,,,
#,,mesh_ｙcord,10ｍ方形区ｙ座標,,,,,,,,,,,
#,,tag_no,幹タグ番号,,,,,,,,,,,
#,,indv_no,個体タグ番号,,,,,,,,,,,
#,,stem_xcord,幹のx座標（10m方形区内での座標）,,,,,,,,,,,
#,,stem_ycord,幹のｙ座標（10m方形区内での座標）,,,,,,,,,,,
#,,spc_japan,種名,,,,,,,,,,,
#,,gbh,胸高周囲長〔cm〕,,,,,,,,,,,
#,,note,備考,,,,,,,,,,,
#,,s_data,調査日,,,,,,,,,,,
#/note,,gbh（t+1）-gbh(t)>6　もしくは<−3は測定間違いとする,,,,,,,,,,,,
#,20080702,データ成形（石原正恵）,,,,,,,,,,,,
#,20101116,tag=YE623重複。同一幹の可能性あり。-> -1 -2をつけた,,,,,,,,,,,,
#,20150216,tag=YE623重複の一方を削除,,,,,,,,,,,,
#,,番号形式変更（BをB_に変更）,,,,,,,,,,,,
#,,区画境界数値変更（10を9.99に変更）,,,,,,,,,,,,
#,,note07_14は、2003年からの備考を2014年に追記したもの,,,,,,,,,,,,
#,,note14_1は2014年のタグ変更に関する記録,,,,,,,,,,,,
#,,,,,,,,,,,,,,
#/data,,,,,,,,,,,,,,
"mesh_xcord","mesh_ycord","tag_no","indv_no","stem_xcord","stem_ycord","spc_japan","gbh07","gbh14","note07","note07_14","note14","note14_1","s_date07","s_date14","dl07","dl14","rec07","rec14","error07","error14"
40,60,"WA408","WA408",7.5,2,"ツガ",78.3,79.9,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
40,60,"YA365","WA417",4.1,2.7,"ヒノキ",30.7,33.5,NA,NA,NA,"番号張替","20080226",20141123,0,0,0,0,0,0
30,60,"WA463","WA463",9.3,3.6,"アセビ",16.3,15.8,"X10.7","03:H=80 WA463-465同株, 08:X-10.7修正によりBox移動(Boxと座標確認必要)、G03測定ミス","G14正しい","座標変更","20080226",20141027,0,0,0,0,0,0
30,60,"YA43","WA463",9.3,3.6,"アセビ",34,34.3,"X10.7","03:H=70 WA463-465同株, 08:X-10.7修正によりBox移動(Boxと座標確認必要)、G03測定ミス",NA,"座標変更、番号張替","20080226",20141027,0,0,0,0,0,0
40,60,"WA469","WA469",1.3,4.2,"ヒノキ",31.6,32.2,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
40,60,"WA414","WA414",6,4.2,"ツガ",150.2,154.5,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
40,60,"YA364","WA412",7.2,4.7,"ヒノキ",41.3,45,NA,NA,NA,"番号張替","20080226",20141123,0,0,0,0,0,0
40,60,"YA367","WA411",8.1,5.2,"サカキ",30,29.4,NA,NA,"G08過大","番号張替","20080226",20141123,0,0,0,0,0,0
40,60,"WA413","WA413",6,5.2,"アセビ",23.8,NA,NA,NA,"立枯",NA,"20080226",20141123,0,1,0,0,0,0
40,60,"YA363","WA416",4.9,7.1,"サカキ",26.5,27.2,NA,NA,NA,"番号張替","20080226",20141123,0,0,0,0,0,0
40,60,"YA368","WA415",9.1,9.5,"サカキ",51.5,53.2,NA,NA,NA,"番号張替","20080226",20141123,0,0,0,0,0,0
40,60,"WA472","WA472",1.8,9.5,"ヒノキ",109.2,110.5,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
40,60,"WA420","WA420",5.5,9.9,"アセビ",17.5,NA,NA,NA,"立枯",NA,"20080226",20141123,0,1,0,0,0,0
40,60,"WA419","WA419",2.2,9.9,"ツガ",92,93.5,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
40,70,"WA473","WA473",0.9,0.3,"ツガ",150.3,151.9,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
30,70,"WA475","WA475",9.1,0.9,"サカキ",25.3,25.1,NA,"boxと座標確認必要","確認済、正しい",NA,"20080226",20141027,0,0,0,0,0,0
40,70,"WA421","WA421",4.6,1.4,"ツガ",163,167.3,NA,"08:G03入力ミス",NA,NA,"20080226",20141123,0,0,0,0,0,0
40,70,"YA413","WA422",6.3,1.9,"アセビ",17.1,16.7,NA,NA,"G08過大","番号張替","20080226",20141123,0,0,0,0,0,0
40,70,"WA425","WA425",9.3,2.1,"ツガ",113,111.9,NA,NA,"G08過大",NA,"20080226",20141123,0,0,0,0,0,0
40,70,"WA476","WA476",0.9,3.8,"アセビ",16.5,NA,NA,"03:H=90","立枯",NA,"20080226",20141123,0,1,0,0,0,0
40,70,"WA488","WA488",6.5,4.4,"ツガ",178.3,178,NA,NA,"G08過大",NA,"20080226",20141123,0,0,0,0,0,0
40,70,"YA359","WA479",0.8,4.6,"アオハダ",26.5,27.1,NA,"03:WA480と同株",NA,"番号張替","20080226",20141123,0,0,0,0,0,0
40,70,"WA480","WA479",0.8,4.6,"アオハダ",24.9,NA,NA,"03:WA479と同株 枯れかけ","枯死",NA,"20080226",20141123,0,1,0,0,0,0
30,70,"YA41","WA478",9.7,4.6,"サカキ",16.5,16.8,NA,"boxと座標確認必要","確認済、正しい","番号張替","20080226",20141027,0,0,0,0,0,0
30,70,"YA42","WA477",9.5,4.8,"サカキ",31.8,34,NA,"boxと座標確認必要","確認済、正しい","番号張替","20080226",20141027,0,0,0,0,0,0
40,70,"WA484","WA484",5,5.6,"アセビ",23.8,25,NA,"03:WA485と同株",NA,NA,"20080226",20141123,0,0,0,0,0,0
40,70,"WA485","WA484",5,5.6,"アセビ",18,18.8,NA,"03:WA484と同株",NA,NA,"20080226",20141123,0,0,0,0,0,0
40,70,"YA358","WA481",1,5.7,"サカキ",17.8,19,NA,NA,NA,"番号張替","20080226",20141123,0,0,0,0,0,0
40,70,"YA401","WA489",6.2,5.8,"アセビ",36.9,37.4,NA,NA,NA,"番号張替","20080226",20141123,0,0,0,0,0,0
40,70,"YA362","WA426",9.4,5.9,"アセビ",21.8,22,NA,NA,NA,"番号張替","20080226",20141123,0,0,0,0,0,0
40,70,"YA415","WA483",3,6.9,"サカキ",19.2,21.4,NA,NA,NA,"番号張替","20080226",20141123,0,0,0,0,0,0
40,70,"WA482","WA482",0.9,7.4,"ツガ",108.6,109.6,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
40,70,"YA414","WA430",5.6,7.6,"アセビ",18,19.5,NA,NA,NA,"番号張替","20080226",20141123,0,0,0,0,0,0
40,70,"YA360","WA427",7.2,8,"アセビ",23.6,24.2,NA,NA,NA,"番号張替","20080226",20141123,0,0,0,0,0,0
40,70,"WA486","WA486",0.5,8.9,"アセビ",30.9,NA,NA,"03:WA487と同株","幹折れ死亡",NA,"20080226",20141123,0,1,0,0,0,0
40,70,"WA487","WA486",0.5,8.9,"アセビ",19.6,NA,NA,"03:WA486と同株","立枯",NA,"20080226",20141123,0,1,0,0,0,0
40,70,"WA428","WA428",8.9,9.3,"ツクシシャクナゲ",46.1,NA,"枯れかけ","08:枯れかけ","幹折れ",NA,"20080226",20141123,0,1,0,0,0,0
40,70,"YA361","WA429",7.9,9.4,"ツガ",181,182.2,NA,NA,NA,"番号張替","20080226",20141123,0,0,0,0,0,0
40,80,"YA355","WA490",2.1,0.3,"アセビ",20.3,15,NA,"03:H=60二股下","測定位置変更，測定高H130に変更","番号張替","20080225",20141123,0,0,0,0,0,0
40,80,"WA492","WA492",2.9,0.6,"ソヨゴ",30,NA,NA,NA,"幹折れ",NA,"20080225",20141123,0,1,0,0,0,0
40,80,"WA491","WA491",1.8,0.8,"ツガ",138.1,141.5,NA,NA,NA,NA,"20080225",20141123,0,0,0,0,0,0
40,80,"WA431","WA431",9.1,1.1,"ソヨゴ",21.7,21.5,NA,"03:WA432と同株",NA,NA,"20080225",20141123,0,0,0,0,0,0
40,80,"YA356","WA431",9.1,1.1,"ソヨゴ",29.6,29.8,NA,"03:WA431と同株",NA,"番号張替","20080225",20141123,0,0,0,0,0,0
40,80,"WA493","WA493",1.7,2,"ツクシシャクナゲ",16.7,16.6,NA,NA,NA,NA,"20080225",20141123,0,0,0,0,0,0
40,80,"YA354","WA494",2.1,2.8,"アセビ",18.7,18.8,NA,NA,NA,"番号張替","20080225",20141123,0,0,0,0,0,0
40,80,"YA402","WA433",9.1,3.1,"ツクシシャクナゲ",18,18.2,NA,NA,NA,"番号張替","20080225",20141123,0,0,0,0,0,0
40,80,"YA353","WA498",1.5,4.7,"ネジキ",34.1,34.9,NA,"03:H=120",NA,"番号張替","20080225",20141123,0,0,0,0,0,0
40,80,"WA441","WA441",7.7,4.7,"ツガ",114.6,119.8,NA,NA,NA,NA,"20080225",20141123,0,0,0,0,0,0
40,80,"WA500","WA500",4.2,4.9,"ソヨゴ",27,26.4,NA,"03:H=120","縮む",NA,"20080225",20141123,0,0,0,0,0,0
40,80,"WA438","WA438",9.7,5,"ネジキ",28,30,NA,"03:WA439と同株",NA,NA,"20080225",20141123,0,0,0,0,0,0
40,80,"WA439","WA438",9.7,5,"ネジキ",56.9,56.1,NA,"03:WA438と同株","縮む",NA,"20080225",20141123,0,0,0,0,0,0
40,80,"WA495","WA495",0.5,5.5,"ツクシシャクナゲ",34.9,NA,NA,NA,"消失不明",NA,"20080225",20141123,0,1,0,0,0,0
40,80,"WA499","WA499",2.3,5.7,"アセビ",16,NA,NA,"03:H=80","立枯",NA,"20080225",20141123,0,1,0,0,0,0
40,80,"YA403","WA496",0.7,6,"ソヨゴ",36.3,38.9,NA,"03:WA497と同株",NA,"番号張替","20080225",20141123,0,0,0,0,0,0
40,80,"WA497","WA496",0.7,6,"ソヨゴ",37.6,37.6,NA,"03:WA496と同株",NA,NA,"20080225",20141123,0,0,0,0,0,0
40,80,"WA501","WA501",5.3,6.1,"ツガ",88.9,NA,NA,NA,"枯死",NA,"20080225",20141123,0,1,0,0,0,0
40,80,"YA416","WA440",9.6,6.3,"サカキ",34.4,34.3,NA,NA,NA,"番号張替","20080225",20141123,0,0,0,0,0,0
40,80,"WA502","WA502",4.4,7.1,"ツガ",78.9,78.3,NA,NA,"縮む",NA,"20080225",20141123,0,0,0,0,0,0
40,80,"YA352","WA503",6.2,7.5,"ツクシシャクナゲ",29.1,29,NA,NA,NA,"番号張替","20080225",20141123,0,0,0,0,0,0
40,80,"WA442","WA442",2.6,7.9,"ツガ",146.2,151,NA,NA,NA,NA,"20080225",20141123,0,0,0,0,0,0
40,80,"WA614","WA614",0,9.8,"ツクシシャクナゲ",31.1,NA,NA,NA,"根返り",NA,"20080225",20141123,0,1,0,0,0,0
40,90,"WA444","WA444",0.5,1.3,"サカキ",32,33.7,NA,NA,NA,NA,"20080225",20141123,0,0,0,0,0,0
40,90,"YA349","WA507",6,1.6,"アセビ",17.1,17.9,NA,NA,NA,"番号張替","20080225",20141123,0,0,0,0,0,0
40,90,"YA404","WA504",8.3,1.7,"ツクシシャクナゲ",17.9,18.3,NA,"03:H=120",NA,"番号張替","20080225",20141123,0,0,0,0,0,0
40,90,"WA505","WA505",9.6,2.2,"ツガ",106.4,108.6,NA,NA,NA,NA,"20080225",20141123,0,0,0,0,0,0
40,90,"WA508","WA508",5.8,2.8,"ツクシシャクナゲ",45,NA,NA,"03:H=110","立枯",NA,"20080225",20141123,0,1,0,0,0,0
40,90,"WA445","WA445",0.7,3.2,"サカキ",22.5,22.7,NA,NA,NA,NA,"20080225",20141123,0,0,0,0,0,0
40,90,"YA348","WA509",5.4,3.7,"ソヨゴ",30.6,30.5,NA,"03:先枯れ",NA,"番号張替","20080225",20141123,0,0,0,0,0,0
40,90,"YA347","WA506",6.5,4.3,"ツクシシャクナゲ",28.4,29,NA,NA,"番号がとれたため付け替え","番号張替","20080225",20141123,0,0,0,0,0,0
40,90,"YA417","WA446",1.7,4.9,"ソヨゴ",45.3,45.5,NA,NA,"YA417は正しい確認済","番号張替","20080225",20141123,0,0,0,0,0,0
40,90,"YA351","WA450",8.8,4.9,"ヒノキ",261.9,263.2,NA,"測定注意(G03測定ミス修正済)","G08、G14確認済，No08入力ミス修正済","番号張替","20080225",20141123,0,0,0,0,0,0
40,90,"YA419","WA510",3.6,4.9,"アセビ",26,26.7,NA,"03:WA511と同株","YA419に修正済","番号張替","20080225",20141123,0,0,0,0,0,0
40,90,"YA418","WA510",3.6,4.9,"アセビ",26.4,28.1,NA,"03:WA510と同株",NA,"番号張替","20080225",20141123,0,0,0,0,0,0
40,90,"WA447","WA447",1.5,5.6,"アセビ",16.7,16.5,NA,NA,NA,NA,"20080225",20141123,0,0,0,0,0,0
40,90,"YA404","WA512",4.2,6.8,"ツクシシャクナゲ",17.6,17.9,NA,"03:H=80",NA,"番号張替","20080225",20141123,0,0,0,0,0,0
40,90,"WA513","WA513",8,6.9,"ツクシシャクナゲ",33.5,34.6,NA,NA,NA,NA,"20080225",20141123,0,0,0,0,0,0
40,90,"WA449","WA449",1.5,6.9,"アセビ",24.1,24.6,NA,NA,NA,NA,"20080225",20141123,0,0,0,0,0,0
40,90,"YA345","WA533",1.3,7.5,"アセビ",20.2,21,NA,NA,"倒木が上からのしかかる","番号張替","20080225",20141123,0,0,0,0,0,0
40,90,"B_184","WA514",8.9,7.6,"ツクシシャクナゲ",29.4,NA,NA,NA,"枯死","番号張替","20080225",20141123,0,1,0,0,0,0
40,90,"YA346","WA532",0.9,8.2,"アセビ",16.1,17.9,NA,NA,NA,"番号張替","20080225",20141123,0,0,0,0,0,0
40,90,"B_185","WA515",5.9,8.5,"トガサワラ",103,105.6,NA,NA,NA,"番号張替","20080225",20141123,0,0,0,0,0,0
40,90,"YA350","WA531",0.1,9,"ヒノキ",22.9,25.1,"X-20.0 Y80.0","08:X-20.0 Y80.0(Boxと座標確認必要)","XY座標修正済","座標変更、番号張替","20080225",20141027,0,0,0,0,0,0
50,0,"YE64","YE64",5.8,1.7,"ヒノキ",63.1,69.8,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
50,0,"YA1","WA1000",9.8,3,"サカキ",23,25.1,NA,NA,NA,"番号張替","20080226",20141123,0,0,0,0,0,0
50,0,"YA4","YE63",7.7,3.5,"ソヨゴ",38.9,41.6,NA,NA,NA,"番号張替","20080226",20141123,0,0,0,0,0,0
50,0,"YE61","YE61",9.3,3.8,"ヒノキ",75.5,87,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
50,0,"YE65","YE65",6.8,4.2,"サカキ",40.9,42.8,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
50,0,"YA243","YE66",6.8,5.9,"タムシバ",26.9,29.9,NA,NA,NA,"番号張替","20080226",20141123,0,0,0,0,0,0
50,0,"YA244","YE103",3.8,7.5,"ツガ",30.4,31,"H=100","08:H=100",NA,"番号張替","20080226",20141123,0,0,0,0,0,0
50,0,"YA399","WA269",0.6,8.2,"アセビ",28.3,29.5,"H=120","03:WA270と同株, 08:H=120","番号付け替え？","番号張替","20080226",20141123,0,0,0,0,0,0
50,0,"YA400","WA269",0.6,8.2,"アセビ",15.5,18,NA,"03:WA269と同株","番号付け替え？","番号張替","20080226",20141123,0,0,-1,1,0,0
50,0,"YA3","WA268",0.4,8.4,"サカキ",40.9,41.7,NA,NA,NA,"番号張替","20080226",20141123,0,0,0,0,0,0
50,0,"YE101","YE101",5.9,8.8,"ヤマグルマ",25.7,NA,NA,NA,"根返り死亡",NA,"20080226",20141123,0,1,0,0,0,0
50,10,"B_85","YE74",3.4,0.2,"サカキ",24.9,25.5,"H=110","08:H=110",NA,"番号張替","20080226",20141123,0,0,0,0,0,0
50,10,"YE73","YE73",3.6,0.5,"サカキ",27.3,29.2,NA,"08:G03測定ミス",NA,NA,"20080226",20141123,0,0,0,0,0,0
50,10,"YE72","YE72",4.4,0.8,"ツクバネガシ",54,54.4,NA,"03:先枯れ, 08:G03測定ミス",NA,NA,"20080226",20141123,0,0,0,0,0,0
50,10,"YE71","YE71",6.8,1,"ツガ",171,174.2,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
50,10,"YE68","YE68",8.9,2.6,"サカキ",63.2,65.1,NA,"03:YE68-70同株",NA,NA,"20080226",20141123,0,0,0,0,0,0
50,10,"YA398","YE75",4.4,2.6,"ツクバネガシ",143.9,145.9,NA,NA,NA,"番号張替","20080226",20141123,0,0,0,0,0,0
50,10,"B_84","YE78",0.3,2.6,"アセビ",24.5,24.9,NA,"03:YE78-80同株",NA,"番号張替","20080226",20141123,0,0,0,0,0,0
50,10,"YE79","YE78",0.3,2.6,"アセビ",25.1,26.1,NA,"03:YE78-80同株",NA,NA,"20080226",20141123,0,0,0,0,0,0
50,10,"YE80","YE78",0.3,2.6,"アセビ",19,19.4,NA,"03:YE78-80同株","折れ生存",NA,"20080226",20141123,0,0,0,0,0,0
50,10,"YE69","YE68",9,2.8,"サカキ",31.9,32.7,NA,"03:YE68-70同株",NA,NA,"20080226",20141123,0,0,0,0,0,0
50,10,"YE70","YE68",9,2.8,"サカキ",23.5,23.5,NA,"03:YE68-70同株",NA,NA,"20080226",20141123,0,0,0,0,0,0
50,10,"YE82","YE82",1.6,3.7,"アセビ",34.2,35,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
50,10,"YE76","YE76",5.3,4.4,"アセビ",16.7,17,"測定位置変更H=100","08:測定位置変更H=100",NA,NA,"20080226",20141123,0,0,0,0,0,0
50,10,"YA397","YE115",3.6,5.1,"サカキ",18.3,21,NA,NA,NA,"番号張替","20080226",20141123,0,0,0,0,0,0
50,10,"YE640","YE640",9.8,5.2,"アセビ",27.4,27.5,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
50,10,"YE77","YE77",6,5.6,"ソヨゴ",22.2,22.3,"H=90","08:H=90",NA,NA,"20080226",20141123,0,0,0,0,0,0
50,10,"YE113","YE113",4.9,6,"ツガ",47.8,52.1,"H=140","08:H=140",NA,NA,"20080226",20141123,0,0,0,0,0,0
50,10,"YE114","YE114",4.5,6.1,"アセビ",77.4,77.9,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
50,10,"YE111","YE111",5.2,8.4,"サカキ",26.1,26.1,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
50,10,"YA395","YE116",1.2,8.6,"アカシデ",69.4,70.9,NA,NA,NA,"番号張替","20080226",20141123,0,0,0,0,0,0
50,10,"YE120","YE120",0.4,8.7,"サカキ",21,22.5,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
50,10,"YE117","YE117",1.5,9,"タムシバ",19.3,20.7,"H=110","08:H=110",NA,NA,"20080226",20141123,0,0,0,0,0,0
50,10,"YA396","YE119",0.6,9,"アカシデ",99,99.4,"H=100ナンバー下","08:H=100ナンバー下",NA,"番号張替","20080226",20141123,0,0,0,0,0,0
50,10,"YE110","YE110",5.8,9.5,"ツクシシャクナゲ",20.1,19.2,"H=120","08:H=120","幹割れ",NA,"20080226",20141123,0,0,0,0,0,0
50,10,"YE112","YE112",4.8,9.6,"サカキ",42.1,42.2,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
50,20,"YA8","YE107",7,0.2,"ツクバネガシ",39,39.4,"H=90","03:H=100ウロ下, 08:H=90",NA,"番号張替","20080226",20141123,0,0,0,0,0,0
50,20,"YE109","YE109",6.1,0.8,"サカキ",25.1,25.3,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
50,20,"YE108","YE108",7.6,1.2,"トガサワラ",269.5,275,"H=110","08:H=110",NA,NA,"20080226",20141123,0,0,0,0,0,0
50,20,"YA393","YE759",4.3,2.3,"ネジキ",33,33.4,NA,NA,NA,"番号張替","20080226",20141123,0,0,0,0,0,0
50,20,"YE760","YE760",8.1,2.9,"ソヨゴ",29.3,NA,NA,"03:YE760-762同株","倒れ",NA,"20080226",20141123,0,1,0,0,0,0
50,20,"YE763","YE763",8.6,4.1,"サカキ",16.5,17.4,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
50,20,"YA390","YE757",5,5,"タムシバ",51.6,53.3,NA,NA,NA,"番号張替","20080226",20141123,0,0,0,0,0,0
50,20,"YA389","YE754",6.1,5.7,"アセビ",20.7,22.1,NA,NA,NA,"番号張替","20080226",20141123,0,0,0,0,0,0
50,20,"YE764","YE764",8,6.3,"ウラジロガシ",16.4,16.5,"半枯れ","08:半枯れ",NA,NA,"20080226",20141123,0,0,0,0,0,0
50,20,"YA391","YE765",8.2,6.4,"ウラジロガシ",20,20.4,NA,NA,NA,"番号張替","20080226",20141123,0,0,0,0,0,0
50,20,"YA388","YE753",4.9,6.4,"ツクシシャクナゲ",42.8,43.4,NA,NA,NA,"番号張替","20080226",20141123,0,0,0,0,0,0
50,20,"YE767","YE767",9.7,6.5,"ツガ",100.6,106.5,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
50,20,"YA394","YE747",1.8,6.7,"ツガ",263.5,268.5,NA,NA,NA,"番号張替","20080226",20141123,0,0,0,0,0,0
50,20,"B_82","YE755",8.8,6.9,"アセビ",19.4,19.5,NA,"03:YE756と同株",NA,"番号張替","20080226",20141123,0,0,0,0,0,0
50,20,"YE756","YE755",8.8,6.9,"アセビ",33.3,33.7,NA,"03:YE755と同株",NA,NA,"20080226",20141123,0,0,0,0,0,0
50,20,"YA387","YE752",6.8,7.3,"サカキ",16.4,17,NA,NA,NA,"番号張替","20080226",20141123,0,0,0,0,0,0
50,20,"YA384","YE751",5.7,8.6,"ツクバネガシ",33.9,37,NA,NA,NA,"番号張替","20080226",20141123,0,0,0,0,0,0
50,20,"YA385","YE748",1,9,"アセビ",19.2,20.4,NA,"03:YE749と同株",NA,"番号張替","20080226",20141123,0,0,0,0,0,0
50,20,"YA386","YE748",1,9,"アセビ",20.6,21.9,"H=110","03:YE748と同株, 08:H=110",NA,"番号張替","20080226",20141123,0,0,0,0,0,0
50,20,"YE750","YE750",3.6,9.2,"サカキ",17.3,19.4,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
50,30,"YE768","YE768",7.9,0.2,"アセビ",19.8,19.9,NA,"08:G03測定ミス",NA,NA,"20080226",20141123,0,0,0,0,0,0
50,30,"YE770","YE770",3.7,0.6,"ツクシシャクナゲ",24.4,24.6,NA,"03:H=120分枝下",NA,NA,"20080226",20141123,0,0,0,0,0,0
50,30,"YE771","YE771",5,0.7,"アセビ",19.6,20.3,"H=110","08:H=110",NA,NA,"20080226",20141123,0,0,0,0,0,0
50,30,"YA15","YE775",8.2,2.6,"ツクバネガシ",44.5,46.7,NA,NA,NA,"番号張替","20080226",20141123,0,0,0,0,0,0
50,30,"YE776","YE776",8.1,3.3,"サカキ",24.8,26.5,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
50,30,"YA383","YE773",3.1,3.6,"アセビ",20.8,23,NA,NA,NA,"番号張替","20080226",20141123,0,0,0,0,0,0
50,30,"YE665","YE665",9.9,4.9,"ツガ",191,193,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
50,30,"YE777","YE777",8.8,5.3,"サカキ",28.2,30.2,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
50,30,"YA18","YE780",3.2,5.3,"アセビ",19.1,20.5,NA,"03:YE781と同株",NA,"番号張替","20080226",20141123,0,0,0,0,0,0
50,30,"YA382","YE780",3.2,5.3,"アセビ",31.2,31.4,NA,"03:YE780と同株",NA,"番号張替","20080226",20141123,0,0,0,0,0,0
50,30,"YA381","YE779",3.3,6.6,"ヒノキ",28.1,31.9,NA,NA,NA,"番号張替","20080226",20141123,0,0,0,0,0,0
50,30,"YA16","YE664",9.8,7.2,"サカキ",65.4,67.3,NA,NA,NA,"番号張替","20080226",20141123,0,0,0,0,0,0
50,30,"YA19","YE778",6.8,8.1,"サカキ",21.6,24.6,NA,NA,NA,"番号張替","20080226",20141123,0,0,0,0,0,0
50,30,"YE782","YE782",0.6,9.1,"トガサワラ",202.4,210.8,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
50,30,"YA20","YE783",1.4,9.8,"ソヨゴ",17.2,16.8,"H=70","03:H=115分枝下 YE783と同株 半根返り, 08:H=70","縮む","番号張替","20080226",20141123,0,0,0,0,0,0
50,40,"YE785","YE785",2.9,0.9,"アセビ",18.2,17.7,NA,NA,"縮む",NA,"20080226",20141123,0,0,0,0,0,0
60,40,"YB440","YE668",1.4,2.8,"サカキ",29.8,30.3,"X11.4","08:X11.4座標修正済",NA,"番号張替","20080226",20141123,0,0,0,0,0,0
50,40,"YA21","YE788",7.5,3.1,"アセビ",27.3,27,"落枝巻き込まれ","03:半根返り, 08:落枝巻き込まれ","G08測定ミス、ねる","番号張替","20080226",20141123,0,0,0,0,0,0
50,40,"YE786","YE786",5.8,3.4,"アセビ",18.6,18.5,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
50,40,"YA380","YE787",6.4,3.6,"サカキ",53,55.2,NA,NA,NA,"番号張替","20080226",20141123,0,0,0,0,0,0
50,40,"B_81","WA359",1.2,4.1,"ソヨゴ",16.5,NA,"H=100","08:H=100","立枯","番号張替","20080226",20141123,0,1,0,0,0,0
60,40,"YB441","YE669",2.2,5.1,"サカキ",23.1,23.4,"X12.2","08:X12.2座標修正済",NA,"番号張替","20080226",20141123,0,0,0,0,0,0
50,40,"YE794","YE794",3,5.3,"トガサワラ",166,168.9,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
50,40,"YE795","YE795",4.3,5.8,"ヒノキ",51.7,56.4,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
50,40,"YE789","YE789",6.8,6.7,"ツガ",138.1,143.9,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
60,40,"YE670","YE670",1.9,6.8,"ツガ",149.2,151.3,"X11.9","08:X11.9座標修正済",NA,NA,"20080226",20141123,0,0,0,0,0,0
60,40,"YE671","YE671",0.7,7.3,"サカキ",56.5,58.8,"X10.7","08:X10.7座標修正済",NA,NA,"20080226",20141123,0,0,0,0,0,0
50,40,"YE790","YE790",7,7.6,"ツガ",143.9,145.9,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
60,40,"YB439","YE673",2.8,9.2,"サカキ",36.6,38.5,"X12.8","08:X12.8座標修正済",NA,"番号張替","20080226",20141123,0,0,0,0,0,0
50,40,"YE805","YE805",5.9,9.4,"ミズメ",153.5,153.2,NA,NA,"(50,50)のBoxにあり，次回位置修正必要",NA,"20080226",20141123,0,0,0,0,0,0
50,40,"YE793","YE793",2.3,9.4,"ヒメコマツ",186.1,NA,NA,"03:中ウロ","もう朽ちている，枯死",NA,"20080226",20141123,0,1,0,0,0,0
50,50,"YE792","YE792",4.5,0.9,"ヒノキ",27.9,30.3,NA,NA,NA,NA,"20080225",20141027,0,0,0,0,0,0
50,50,"YE796","YE796",0.9,2,"ツガ",144.7,150.1,NA,NA,NA,NA,"20080225",20141027,0,0,0,0,0,0
50,50,"YE799","YE799",4.4,2.8,"ヒノキ",19.6,20,"先折れ","08:先折れ",NA,NA,"20080225",20141027,0,0,0,0,0,0
50,50,"YA133","YE801",6.7,3.2,"ツクバネガシ",23.8,27.4,NA,NA,NA,"番号張替","20080225",20141027,0,0,0,0,0,0
50,50,"YE802","YE802",7,3.5,"アセビ",19,21,NA,NA,NA,NA,"20080225",20141027,0,0,0,0,0,0
